order_id,order_date,customer_id,country,city,category,gmv_inr,status,ship_hours,promised_hours,late_flag
501291,2010-03-15 15:33:00,14343.0,United Kingdom,United Kingdom,General,49931.7,Delivered,37.0,48,0
568185,2011-09-25 14:08:00,16594.0,United Kingdom,United Kingdom,Kitchen,19014.45,Delivered,52.0,48,1
559865,2011-07-13 10:39:00,14409.0,United Kingdom,United Kingdom,Stationery,114117.15,Delivered,52.0,48,1
548870,2011-04-04 14:41:00,14606.0,United Kingdom,United Kingdom,General,13563.9,Delivered,47.0,48,0
523921,2010-09-24 16:19:00,14646.0,Netherlands,Netherlands,General,1539570.9,Delivered,109.0,120,0
559544,2011-07-10 13:52:00,17126.0,United Kingdom,United Kingdom,Decor,3977.4,Delivered,42.0,48,0
497630,2010-02-11 13:10:00,17243.0,United Kingdom,United Kingdom,General,28154.7,Delivered,46.0,48,0
505740,2010-04-25 15:51:00,13762.0,United Kingdom,United Kingdom,Kitchen,41126.4,Delivered,65.0,48,1
493685,2010-01-05 12:43:00,14969.0,United Kingdom,United Kingdom,Decor,95154.15,Delivered,37.0,48,0
580356,2011-12-02 16:06:00,18109.0,United Kingdom,United Kingdom,General,1575.0,Delivered,35.0,48,0
562791,2011-08-09 14:18:00,17730.0,United Kingdom,United Kingdom,Bags,38583.3,Delivered,59.0,48,1
541884,2011-01-24 11:12:00,14782.0,United Kingdom,United Kingdom,Home,21010.5,Delivered,35.0,48,0
531819,2010-11-09 17:11:00,17363.0,United Kingdom,United Kingdom,Stationery,20752.2,Delivered,47.0,48,0
570888,2011-10-13 10:26:00,17509.0,United Kingdom,United Kingdom,General,94304.7,Delivered,41.0,48,0
525102,2010-10-04 10:03:00,16652.0,United Kingdom,United Kingdom,Decor,134985.9,Delivered,44.0,48,0
554157,2011-05-23 11:33:00,18283.0,United Kingdom,United Kingdom,Bags,10444.35,Delivered,46.0,48,0
562046,2011-08-02 10:34:00,12378.0,Switzerland,Switzerland,General,420905.1,Delivered,137.0,120,1
570219,2011-10-09 12:44:00,16809.0,United Kingdom,United Kingdom,Bags,15716.4,Delivered,33.0,48,0
522299,2010-09-13 14:49:00,16550.0,United Kingdom,United Kingdom,General,37515.45,Delivered,39.0,48,0
541703,2011-01-21 09:52:00,12594.0,Italy,Italy,Bags,35805.0,Delivered,118.0,120,0
541788,2011-01-21 13:05:00,13999.0,United Kingdom,United Kingdom,General,32298.0,Delivered,45.0,48,0
491067,2009-12-09 12:17:00,18051.0,United Kingdom,United Kingdom,Bags,34996.5,Delivered,32.0,48,0
563195,2011-08-12 16:36:00,,United Kingdom,United Kingdom,General,167849.85,Delivered,43.0,48,0
495731,2010-01-26 16:19:00,15959.0,United Kingdom,United Kingdom,General,28117.95,Delivered,65.0,48,1
525717,2010-10-06 14:38:00,13418.0,United Kingdom,United Kingdom,General,49069.65,Delivered,45.0,48,0
506108,2010-04-27 13:35:00,17063.0,United Kingdom,United Kingdom,General,54797.4,Delivered,27.0,48,0
546542,2011-03-14 15:13:00,13263.0,United Kingdom,United Kingdom,Kitchen,32349.45,Delivered,61.0,48,1
501881,2010-03-21 13:42:00,15482.0,United Kingdom,United Kingdom,Home,30933.0,Delivered,49.0,48,1
543009,2011-02-02 13:11:00,18041.0,United Kingdom,United Kingdom,Stationery,13511.4,Delivered,45.0,48,0
500536,2010-03-08 14:27:00,17961.0,United Kingdom,United Kingdom,General,267.75,Delivered,57.0,48,1
559640,2011-07-11 12:30:00,15812.0,United Kingdom,United Kingdom,General,55967.1,Delivered,36.0,48,0
571735,2011-10-19 10:03:00,14229.0,United Kingdom,United Kingdom,Decor,82432.35,Delivered,40.0,48,0
508736,2010-05-18 10:50:00,14304.0,United Kingdom,United Kingdom,Kitchen,70556.85,Delivered,63.0,48,1
553216,2011-05-16 09:52:00,13408.0,United Kingdom,United Kingdom,Decor,13944.0,Delivered,63.0,48,1
556092,2011-06-08 15:25:00,,United Kingdom,United Kingdom,General,34038.9,Delivered,38.0,48,0
549468,2011-04-08 14:27:00,17940.0,United Kingdom,United Kingdom,General,196125.3,Delivered,65.0,48,1
548219,2011-03-30 09:46:00,,United Kingdom,United Kingdom,General,1445.85,Delivered,36.0,48,0
533328,2010-11-16 17:52:00,17572.0,United Kingdom,United Kingdom,Decor,6898.5,Delivered,38.0,48,0
510054,2010-05-27 09:59:00,17499.0,United Kingdom,United Kingdom,Bags,75443.55,Delivered,46.0,48,0
507690,2010-05-11 10:12:00,14825.0,United Kingdom,United Kingdom,General,13503.0,Delivered,29.0,48,0
576066,2011-11-13 15:44:00,16898.0,United Kingdom,United Kingdom,General,19880.7,Delivered,65.0,48,1
566008,2011-09-08 12:04:00,16426.0,United Kingdom,United Kingdom,Decor,16168.95,Delivered,51.0,48,1
559836,2011-07-13 10:09:00,13911.0,United Kingdom,United Kingdom,General,54192.6,Delivered,65.0,48,1
502279,2010-03-23 16:39:00,15785.0,United Kingdom,United Kingdom,Decor,2877.0,Delivered,59.0,48,1
535816,2010-11-28 15:25:00,14986.0,United Kingdom,United Kingdom,General,25569.6,Delivered,26.0,48,0
491738,2009-12-14 10:49:00,12472.0,Germany,Germany,Decor,135075.15,Delivered,118.0,120,0
574349,2011-11-04 10:29:00,13495.0,United Kingdom,United Kingdom,Decor,69279.0,Delivered,59.0,48,1
520534,2010-08-26 15:39:00,17714.0,United Kingdom,United Kingdom,General,24487.05,Delivered,58.0,48,1
493988,2010-01-10 12:40:00,14299.0,United Kingdom,United Kingdom,Decor,31563.0,Delivered,55.0,48,1
575342,2011-11-09 14:44:00,17528.0,United Kingdom,United Kingdom,Decor,39193.35,Delivered,47.0,48,0
499306,2010-02-26 09:47:00,17011.0,United Kingdom,United Kingdom,General,34914.6,Delivered,65.0,48,1
534746,2010-11-24 09:49:00,17504.0,United Kingdom,United Kingdom,General,46544.4,Delivered,64.0,48,1
511618,2010-06-09 12:19:00,,United Kingdom,United Kingdom,General,12712.35,Delivered,52.0,48,1
557414,2011-06-20 11:42:00,15840.0,United Kingdom,United Kingdom,General,25382.7,Delivered,60.0,48,1
575743,2011-11-11 10:01:00,12757.0,Portugal,Portugal,Bags,32056.5,Delivered,117.0,120,0
542528,2011-01-28 13:04:00,13141.0,United Kingdom,United Kingdom,General,22629.6,Delivered,46.0,48,0
565149,2011-09-01 14:13:00,14414.0,United Kingdom,United Kingdom,General,18276.3,Delivered,35.0,48,0
547830,2011-03-25 15:50:00,,United Kingdom,United Kingdom,General,158913.3,Delivered,39.0,48,0
555150,2011-05-31 15:53:00,,United Kingdom,United Kingdom,General,203461.65,Delivered,29.0,48,0
548390,2011-03-30 17:05:00,,United Kingdom,United Kingdom,General,787.5,Delivered,30.0,48,0
514389,2010-07-02 11:51:00,17949.0,United Kingdom,United Kingdom,General,82782.0,Delivered,30.0,48,0
528119,2010-10-20 14:31:00,15061.0,United Kingdom,United Kingdom,Home,118440.0,Delivered,48.0,48,0
552316,2011-05-08 16:11:00,15674.0,United Kingdom,United Kingdom,Home,35144.55,Delivered,33.0,48,0
501307,2010-03-15 17:32:00,,United Kingdom,United Kingdom,Bags,150855.6,Delivered,26.0,48,0
564537,2011-08-25 15:18:00,15550.0,United Kingdom,United Kingdom,Bags,16195.2,Delivered,48.0,48,0
556526,2011-06-13 11:33:00,12732.0,France,France,General,24807.3,Delivered,106.0,120,0
501278,2010-03-15 14:01:00,17180.0,United Kingdom,United Kingdom,Decor,19875.45,Delivered,55.0,48,1
508796,2010-05-18 12:44:00,15061.0,United Kingdom,United Kingdom,Kitchen,97141.8,Delivered,31.0,48,0
564473,2011-08-25 12:33:00,16722.0,United Kingdom,United Kingdom,Bags,31006.5,Delivered,46.0,48,0
503714,2010-04-06 14:42:00,13432.0,United Kingdom,United Kingdom,Decor,13681.5,Delivered,47.0,48,0
569122,2011-09-30 13:06:00,12694.0,France,France,Stationery,45167.85,Delivered,120.0,120,0
509458,2010-05-24 10:43:00,14394.0,United Kingdom,United Kingdom,General,9849.0,Delivered,42.0,48,0
495806,2010-01-27 08:48:00,15073.0,United Kingdom,United Kingdom,Decor,50284.5,Delivered,36.0,48,0
506439,2010-04-29 16:15:00,,United Kingdom,United Kingdom,Bags,1086.75,Delivered,43.0,48,0
504919,2010-04-19 10:40:00,,United Kingdom,United Kingdom,Stationery,127273.65,Delivered,28.0,48,0
534714,2010-11-23 17:31:00,15965.0,United Kingdom,United Kingdom,General,35066.85,Delivered,45.0,48,0
524339,2010-09-28 15:52:00,12975.0,United Kingdom,United Kingdom,General,1858.5,Delivered,62.0,48,1
521208,2010-09-02 18:32:00,14739.0,United Kingdom,United Kingdom,General,48906.9,Delivered,40.0,48,0
494615,2010-01-15 13:41:00,,United Kingdom,United Kingdom,Home,131.25,Delivered,53.0,48,1
576926,2011-11-17 10:59:00,14113.0,United Kingdom,United Kingdom,General,46424.7,Delivered,61.0,48,1
490056,2009-12-03 13:25:00,13208.0,United Kingdom,United Kingdom,General,6417.6,Delivered,43.0,48,0
527459,2010-10-18 10:32:00,16069.0,United Kingdom,United Kingdom,General,48058.5,Delivered,50.0,48,1
501471,2010-03-16 16:22:00,15312.0,United Kingdom,United Kingdom,Decor,32068.05,Delivered,32.0,48,0
504376,2010-04-13 11:31:00,17460.0,United Kingdom,United Kingdom,Stationery,16165.8,Delivered,55.0,48,1
579402,2011-11-29 12:14:00,17306.0,United Kingdom,United Kingdom,General,36576.75,Delivered,33.0,48,0
552952,2011-05-12 12:10:00,13837.0,United Kingdom,United Kingdom,General,16541.7,Delivered,38.0,48,0
545812,2011-03-07 12:26:00,14214.0,United Kingdom,United Kingdom,General,67058.25,Delivered,35.0,48,0
550990,2011-04-21 18:31:00,16553.0,United Kingdom,United Kingdom,General,46998.0,Delivered,49.0,48,1
491692,2009-12-13 13:21:00,14514.0,United Kingdom,United Kingdom,Kitchen,89961.9,Delivered,36.0,48,0
498518,2010-02-19 12:48:00,15867.0,United Kingdom,United Kingdom,Stationery,36888.6,Delivered,55.0,48,1
499487,2010-02-28 13:42:00,13561.0,United Kingdom,United Kingdom,General,20947.5,Delivered,54.0,48,1
567913,2011-09-22 17:08:00,18144.0,United Kingdom,United Kingdom,General,18501.0,Delivered,50.0,48,1
556465,2011-06-12 11:04:00,14984.0,United Kingdom,United Kingdom,General,11568.9,Delivered,60.0,48,1
515842,2010-07-15 11:20:00,16883.0,United Kingdom,United Kingdom,General,15282.75,Delivered,38.0,48,0
489539,2009-12-01 12:18:00,15061.0,United Kingdom,United Kingdom,Decor,303149.7,Delivered,45.0,48,0
557248,2011-06-17 15:22:00,14491.0,United Kingdom,United Kingdom,Home,22441.65,Delivered,62.0,48,1
575036,2011-11-08 11:45:00,15249.0,United Kingdom,United Kingdom,Home,42792.75,Delivered,32.0,48,0
510426,2010-05-30 12:39:00,16011.0,United Kingdom,United Kingdom,General,16737.0,Delivered,30.0,48,0
544937,2011-02-25 10:09:00,12839.0,United Kingdom,United Kingdom,Bags,36913.8,Delivered,62.0,48,1
557636,2011-06-21 15:41:00,17841.0,United Kingdom,United Kingdom,General,37320.15,Delivered,40.0,48,0
549054,2011-04-06 10:21:00,17719.0,United Kingdom,United Kingdom,General,32779.95,Delivered,59.0,48,1
504553,2010-04-14 13:29:00,16292.0,United Kingdom,United Kingdom,General,32787.3,Delivered,43.0,48,0
528895,2010-10-25 13:03:00,12748.0,United Kingdom,United Kingdom,General,16037.7,Delivered,26.0,48,0
557027,2011-06-16 13:24:00,12816.0,Poland,Poland,General,33458.25,Delivered,118.0,120,0
539243,2010-12-16 13:21:00,18116.0,United Kingdom,United Kingdom,General,18081.0,Delivered,27.0,48,0
567944,2011-09-22 19:54:00,14562.0,United Kingdom,United Kingdom,General,37532.25,Delivered,28.0,48,0
545024,2011-02-25 14:38:00,,United Kingdom,United Kingdom,General,31996.65,Delivered,53.0,48,1
544459,2011-02-20 13:52:00,17838.0,United Kingdom,United Kingdom,General,78974.7,Delivered,37.0,48,0
544404,2011-02-18 12:56:00,16401.0,United Kingdom,United Kingdom,General,18679.5,Delivered,40.0,48,0
538309,2010-12-10 13:32:00,15881.0,United Kingdom,United Kingdom,Home,12017.25,Delivered,62.0,48,1
536400,2010-12-01 10:53:00,13448.0,United Kingdom,United Kingdom,Home,3654.0,Delivered,43.0,48,0
574862,2011-11-07 12:27:00,12408.0,Belgium,Belgium,General,79222.5,Delivered,111.0,120,0
491681,2009-12-13 12:31:00,15751.0,United Kingdom,United Kingdom,General,28602.0,Delivered,48.0,48,0
503973,2010-04-08 17:45:00,12987.0,United Kingdom,United Kingdom,General,18726.75,Delivered,34.0,48,0
527962,2010-10-20 09:27:00,13426.0,United Kingdom,United Kingdom,Kitchen,890.4,Delivered,39.0,48,0
538280,2010-12-10 12:50:00,12748.0,United Kingdom,United Kingdom,Decor,64270.5,Delivered,45.0,48,0
566984,2011-09-16 10:39:00,12471.0,Germany,Germany,General,46252.5,Delivered,99.0,120,0
571041,2011-10-13 13:00:00,14527.0,United Kingdom,United Kingdom,Bags,13805.4,Delivered,63.0,48,1
508793,2010-05-18 12:31:00,17961.0,United Kingdom,United Kingdom,General,4204.2,Delivered,65.0,48,1
503595,2010-04-01 19:54:00,17218.0,United Kingdom,United Kingdom,Kitchen,10972.5,Delivered,51.0,48,1
503608,2010-04-06 10:06:00,17477.0,United Kingdom,United Kingdom,General,43320.9,Delivered,42.0,48,0
550290,2011-04-15 14:45:00,15246.0,United Kingdom,United Kingdom,General,34455.75,Delivered,54.0,48,1
543997,2011-02-15 10:49:00,17348.0,United Kingdom,United Kingdom,Stationery,16815.75,Delivered,63.0,48,1
519619,2010-08-19 09:22:00,,United Kingdom,United Kingdom,General,93923.55,Delivered,55.0,48,1
575339,2011-11-09 14:29:00,15555.0,United Kingdom,United Kingdom,General,32772.6,Delivered,26.0,48,0
556235,2011-06-09 15:29:00,12778.0,Netherlands,Netherlands,General,8820.0,Delivered,119.0,120,0
576252,2011-11-14 13:55:00,14418.0,United Kingdom,United Kingdom,Home,93393.3,Delivered,51.0,48,1
490476,2009-12-06 12:34:00,14608.0,United Kingdom,United Kingdom,Home,22220.1,Delivered,56.0,48,1
567302,2011-09-19 13:02:00,15058.0,United Kingdom,United Kingdom,Decor,20742.75,Delivered,61.0,48,1
580076,2011-12-01 14:14:00,15602.0,United Kingdom,United Kingdom,Decor,18988.2,Delivered,51.0,48,1
549976,2011-04-13 14:39:00,15855.0,United Kingdom,United Kingdom,Bags,11172.0,Delivered,52.0,48,1
513938,2010-06-29 12:45:00,13089.0,United Kingdom,United Kingdom,Decor,53575.2,Delivered,61.0,48,1
507943,2010-05-12 10:27:00,13834.0,United Kingdom,United Kingdom,Home,12782.7,Delivered,40.0,48,0
497734,2010-02-11 18:45:00,13199.0,United Kingdom,United Kingdom,Stationery,1575.0,Delivered,36.0,48,0
490806,2009-12-08 12:13:00,13485.0,United Kingdom,United Kingdom,General,4137.0,Delivered,64.0,48,1
523771,2010-09-24 10:59:00,14967.0,United Kingdom,United Kingdom,Decor,1575.0,Delivered,29.0,48,0
493666,2010-01-05 12:06:00,16017.0,United Kingdom,United Kingdom,General,61514.25,Delivered,64.0,48,1
563916,2011-08-21 13:43:00,13435.0,United Kingdom,United Kingdom,Stationery,41279.7,Delivered,37.0,48,0
562716,2011-08-08 15:35:00,14257.0,United Kingdom,United Kingdom,General,145836.6,Delivered,43.0,48,0
561390,2011-07-27 09:52:00,17068.0,United Kingdom,United Kingdom,Bags,25095.0,Delivered,40.0,48,0
521395,2010-09-05 15:47:00,13617.0,United Kingdom,United Kingdom,Home,14192.85,Delivered,54.0,48,1
506091,2010-04-27 12:12:00,15402.0,United Kingdom,United Kingdom,General,61326.3,Delivered,43.0,48,0
563061,2011-08-11 15:25:00,13588.0,United Kingdom,United Kingdom,Stationery,49488.6,Delivered,41.0,48,0
515629,2010-07-14 10:23:00,16550.0,United Kingdom,United Kingdom,General,32971.05,Delivered,41.0,48,0
536590,2010-12-01 16:52:00,13065.0,United Kingdom,United Kingdom,Home,43230.6,Delivered,46.0,48,0
515423,2010-07-12 13:26:00,17143.0,United Kingdom,United Kingdom,General,69458.55,Delivered,62.0,48,1
575083,2011-11-08 13:31:00,18123.0,United Kingdom,United Kingdom,General,33965.4,Delivered,47.0,48,0
532141,2010-11-11 11:32:00,15838.0,United Kingdom,United Kingdom,Bags,125475.0,Delivered,52.0,48,1
524525,2010-09-29 13:15:00,14449.0,United Kingdom,United Kingdom,Home,26860.05,Delivered,52.0,48,1
537247,2010-12-06 10:34:00,13094.0,United Kingdom,United Kingdom,General,46972.8,Delivered,26.0,48,0
573890,2011-11-01 13:49:00,12748.0,United Kingdom,United Kingdom,Kitchen,2919.0,Delivered,63.0,48,1
581187,2011-12-07 16:44:00,13756.0,United Kingdom,United Kingdom,Kitchen,62853.0,Delivered,48.0,48,0
559543,2011-07-10 13:46:00,17126.0,United Kingdom,United Kingdom,Home,4092.9,Delivered,33.0,48,0
571749,2011-10-19 11:16:00,17934.0,United Kingdom,United Kingdom,General,6909.0,Delivered,37.0,48,0
534869,2010-11-24 14:29:00,13952.0,United Kingdom,United Kingdom,General,92484.0,Delivered,27.0,48,0
498027,2010-02-16 08:44:00,17644.0,United Kingdom,United Kingdom,Decor,65512.65,Delivered,48.0,48,0
491663,2009-12-13 11:23:00,15860.0,United Kingdom,United Kingdom,Home,9549.75,Delivered,64.0,48,1
547022,2011-03-18 15:44:00,17961.0,United Kingdom,United Kingdom,Decor,2335.2,Delivered,40.0,48,0
575143,2011-11-08 15:37:00,13643.0,United Kingdom,United Kingdom,Decor,27304.2,Delivered,42.0,48,0
491171,2009-12-10 11:39:00,15039.0,United Kingdom,United Kingdom,General,21404.25,Delivered,26.0,48,0
547082,2011-03-20 15:15:00,,United Kingdom,United Kingdom,General,2903.25,Delivered,26.0,48,0
533115,2010-11-16 12:28:00,14655.0,United Kingdom,United Kingdom,General,43316.7,Delivered,38.0,48,0
495057,2010-01-20 14:52:00,14040.0,United Kingdom,United Kingdom,General,29688.75,Delivered,46.0,48,0
557786,2011-06-22 16:01:00,15550.0,United Kingdom,United Kingdom,Bags,14819.7,Delivered,45.0,48,0
520407,2010-08-26 09:31:00,14215.0,United Kingdom,United Kingdom,General,21157.5,Delivered,56.0,48,1
559816,2011-07-12 16:11:00,,United Kingdom,United Kingdom,General,357567.0,Delivered,59.0,48,1
518249,2010-08-05 17:28:00,13135.0,United Kingdom,United Kingdom,General,28922.25,Delivered,53.0,48,1
508474,2010-05-16 11:52:00,17123.0,United Kingdom,United Kingdom,Stationery,22822.8,Delivered,46.0,48,0
553535,2011-05-17 15:17:00,,EIRE,EIRE,General,127692.6,Delivered,108.0,120,0
571683,2011-10-18 14:07:00,15140.0,United Kingdom,United Kingdom,General,31647.0,Delivered,47.0,48,0
577823,2011-11-22 09:40:00,16107.0,United Kingdom,United Kingdom,Home,41202.0,Delivered,34.0,48,0
511314,2010-06-07 16:39:00,14606.0,United Kingdom,United Kingdom,General,16411.5,Delivered,36.0,48,0
538308,2010-12-10 13:29:00,14107.0,United Kingdom,United Kingdom,Home,38140.2,Delivered,40.0,48,0
569848,2011-10-06 13:48:00,16316.0,United Kingdom,United Kingdom,Bags,76240.5,Delivered,61.0,48,1
579452,2011-11-29 14:00:00,13199.0,United Kingdom,United Kingdom,General,23625.0,Delivered,57.0,48,1
534397,2010-11-22 13:22:00,16008.0,United Kingdom,United Kingdom,Decor,69842.85,Delivered,63.0,48,1
578140,2011-11-23 10:58:00,14646.0,Netherlands,Netherlands,General,835031.4,Delivered,112.0,120,0
560605,2011-07-20 09:30:00,17306.0,United Kingdom,United Kingdom,Kitchen,64180.2,Delivered,44.0,48,0
503612,2010-04-06 10:47:00,13027.0,United Kingdom,United Kingdom,Decor,105840.0,Delivered,58.0,48,1
